What is the name of AsO<sub>3</sub><sup>3-</sup>?,<i>ortho</i>-arsenite,arsenate,<i>meta</i>-arsenite,arsenic tetroxide,arsenic acid
What is the name of AsO<sub>2</sub><sup>-</sup>?,<i>meta</i>-arsenite,<i>ortho</i>-arsenite,arsenate,arsenic tetroxide,arsenic acid
What is the name of SeO<sub>4</sub><sup>2-</sup>?,,,hydrogen selenate,hydrogen selenite,selenic acid
What is the name of HSeO<sub>4</sub><sup>-</sup>?,hydrogen selenate,selenate,selenite,hydrogen selenite,selenic acid
What is the SH<sup>-</sup>?,hydrogen sulfide,sulfide,sulfate,mercaptain,sulfuric acid
What is the name of OH<sup>-</sup>?,hydroxide,hydrogen oxide,base,water,hydroxic acid
What is the name of CN<sup>-</sup>?,,cyanate,thiocyanate,cyanic acid,cyanogen
What is the name of OCN<sup>-</sup>?,cyanate,cyanide,thiocyanate,cyanic acid,cyanogen
What is the name of SCN<sup>-</sup>?,thiocyanate,cyanate,cyanide,cyanic acid,cyanogen
What is the name of NH<sub>4</sub><sup>+</sup>?,ammonium,nitrate,nitrite,azide,nitride
What is the name of CrO<sub>4</sub><sup>2-</sup>?,chromate,dichromate,chromium oxide,chromic acid,chromite
What is the name of Cr<sub>2</sub>O</sub>7</sub><sup>2-</sup>?,dichromate,chromate,chromium oxide,chromic acid,chromite
What is the name of MnO<sub>4</sub><sup>-</sup>?,permanganate,manganate,magnesium oxide,manganic acid,purple
What is the name of N<sup>3-</sup>?,nitride,azide,ammonium,nitrogen hydride,nitrate
What is the name of N<sub>3</sub><sup>-</sup>?,azide,nitride,ammonium,nitrate,nitrite
What is the name of O<sup>2-</sup>?,oxide,peroxide,superoxide,oxygen,hydroxide
What is the name of O<sub>2</sub><sup>2-</sup>?,peroxide,oxide,superoxide,oxygen,hydroxide
What is the name of F<sup>-</sup>?,fluoride,fluorate,fluorite,fluorine,francium
What is the name of P<sup>3-</sup>?,phosphide,phosphate,phosphorus,potasium,perphophide
What is the name of S<sup>2-</sup>?,sulfide,disulfide,sulfate,sulfite,sodium
What is the name of Se<sup>2-</sup>?,selenide,selenate,selenite,selenic acid,selenidion
What is the name of C<sub>2</sub>H<sub>3</sub>O<sub>2</sub><sup>-</sup>?,acetate,oxalate,formate,sterate,benzoate
What is the name of C<sub>2</sub>O<sub>4</sub><sup>2-</sup>?,oxalate,formate,sterate,benzoate,acetate
What is the name of CHO<sub>2</sub><sup>-</sup>?,formate,sterate,benzoate,acetate,oxalate
What is the name of C<sub>17</sub>H<sub>35</sub>O<sub>2</sub><sup>-</sup>?,sterate,benzoate,acetate,oxalate,formate
What is the name of C<sub>7</sub>H<sub>5</sub>O<sub>2</sub><sup>-</sup>?,benzoate,acetate,oxalate,formate,sterate
What is the name of WO<sub>4</sub><sup>-</sup>?,tungstate,plumbate,stanate,antimonate,molybdate
What is the name of PbO<sub>3</sub><sup>2-</sup>?,plumbate,stanate,antimonate,molybdate,aluminate
What is the name of SnO<sub>3</sub><sup>2-</sup>?,stanate,antimonate,molybdate,aluminate,aurate
What is the name of SbO<sub>3</sub><sup>-</sup>?,antimonate,molybdate,aluminate,aurate,stanate
What is the name of MoO<sub>4</sub><sup>2-</sup>?,molybdate,aluminate,aurate,stanate,platinate
What is the name of AlO<sub>2</sub><sup>-</sup>?,aluminate,aurate,stanate,platinate,tungstate
What is the name of AuO<sub>2</sub><sup>-</sup>?,aurate,stanate,platinate,tungstate,aluminate
What is the name of PtO<sub>3</sub><sup>2-</sup>?,platinate,tungstate,aluminate,aurate,stanate
